Fecha	anio	u	v	vel
33029.00	1990	-0.80	-9.15	9.18
33029.25	1990	6.98	-10.11	12.29
33029.50	1990	13.69	-0.32	13.69
33029.75	1990	15.26	4.10	15.80
33030.00	1990	16.96	6.24	18.07
33030.25	1990	16.44	7.95	18.26
33030.50	1990	13.83	6.14	15.13
33030.75	1990	8.90	1.11	8.97
33031.00	1990	6.67	-5.32	8.53
33031.25	1990	11.20	-0.36	11.21
33031.50	1990	11.88	1.07	11.93
33031.75	1990	10.27	3.05	10.71
33032.00	1990	6.17	4.83	7.84
33032.25	1990	4.21	4.74	6.34
33032.50	1990	3.10	5.49	6.30
33032.75	1990	1.51	3.08	3.43
33033.00	1990	1.96	2.58	3.24
33033.25	1990	1.31	0.86	1.57
33033.50	1990	0.14	2.98	2.98
33033.75	1990	2.00	-1.87	2.74
33034.00	1990	3.16	-8.61	9.17
33034.25	1990	4.91	-10.48	11.57
33034.50	1990	9.45	-10.73	14.30
33034.75	1990	13.58	-6.32	14.98
33035.00	1990	16.52	-5.73	17.49
33035.25	1990	16.30	-2.95	16.56
33035.50	1990	17.23	-2.61	17.43
33035.75	1990	13.37	-1.03	13.41
33036.00	1990	8.86	-1.78	9.04
33036.25	1990	3.84	-3.79	5.40
33036.50	1990	-1.15	-5.62	5.74
33036.75	1990	-2.80	-6.50	7.08
33037.00	1990	5.96	-1.64	6.18
33037.25	1990	13.79	3.46	14.22
33037.50	1990	16.69	7.39	18.25
33037.75	1990	14.38	6.83	15.92
33038.00	1990	11.87	3.69	12.43
33038.25	1990	10.35	1.99	10.54
33038.50	1990	9.04	1.90	9.24
33038.75	1990	8.70	-3.16	9.26
33039.00	1990	11.70	-3.63	12.25
33039.25	1990	10.69	0.29	10.69
33039.50	1990	6.74	-1.58	6.92
33039.75	1990	2.96	-5.32	6.09
33040.00	1990	1.43	-9.49	9.60
33040.25	1990	8.18	-9.23	12.33
33040.50	1990	12.27	-9.34	15.42
33040.75	1990	11.27	-11.61	16.18
33041.00	1990	13.50	-7.48	15.43
33041.25	1990	11.21	0.67	11.23
33041.50	1990	6.69	6.02	9.00
33041.75	1990	7.25	8.37	11.07
33042.00	1990	10.00	2.20	10.24
33042.25	1990	14.07	3.36	14.47
33042.50	1990	14.58	10.58	18.01
33042.75	1990	11.72	7.83	14.09
33043.00	1990	14.43	4.01	14.98
33043.25	1990	15.25	4.40	15.87
33043.50	1990	11.01	4.33	11.83
33043.75	1990	9.88	-0.98	9.93
33044.00	1990	6.82	-5.98	9.07
33044.25	1990	2.78	-9.82	10.21
33044.50	1990	2.79	-12.49	12.80
33044.75	1990	5.05	-10.64	11.78
33045.00	1990	6.04	-6.58	8.93
33045.25	1990	9.56	-0.70	9.59
33045.50	1990	8.81	-2.64	9.20
33045.75	1990	6.91	2.13	7.23
33046.00	1990	10.36	2.97	10.78
33046.25	1990	11.54	4.31	12.32
33046.50	1990	13.42	1.43	13.50
33046.75	1990	13.96	-1.00	14.00
33047.00	1990	15.59	-2.75	15.83
33047.25	1990	13.34	-3.06	13.69
33047.50	1990	10.92	-9.05	14.18
33047.75	1990	10.62	-6.98	12.71
33048.00	1990	12.05	-1.59	12.15
33048.25	1990	11.61	0.05	11.61
33048.50	1990	13.11	-1.97	13.26
33048.75	1990	14.24	-5.76	15.36
33049.00	1990	10.81	-11.21	15.57
33049.25	1990	9.01	-12.29	15.24
33049.50	1990	13.68	-3.06	14.02
33049.75	1990	17.74	8.84	19.82
33050.00	1990	17.22	5.92	18.21
33050.25	1990	17.15	1.93	17.26
33050.50	1990	15.95	1.48	16.02
33050.75	1990	17.20	3.68	17.59
33051.00	1990	18.08	4.95	18.75
33051.25	1990	17.36	2.90	17.60
33051.50	1990	14.90	4.08	15.45
33051.75	1990	13.67	6.48	15.13
33052.00	1990	11.78	4.75	12.70
33052.25	1990	12.72	-1.44	12.80
33052.50	1990	14.21	-2.52	14.43
33052.75	1990	12.32	-5.31	13.42
33053.00	1990	13.60	-7.30	15.44
33053.25	1990	11.58	-8.85	14.57
33053.50	1990	11.08	-11.12	15.70
33053.75	1990	13.43	-11.50	17.68
33054.00	1990	12.61	-9.66	15.88
33054.25	1990	9.88	-8.27	12.88
33054.50	1990	9.81	-8.54	13.01
33054.75	1990	7.45	-8.82	11.55
33055.00	1990	7.64	-8.93	11.75
33055.25	1990	8.43	-8.63	12.06
33055.50	1990	9.74	-14.04	17.09
33055.75	1990	13.42	-6.97	15.12
33056.00	1990	9.45	0.22	9.45
33056.25	1990	4.77	-0.39	4.79
33056.50	1990	6.28	-0.46	6.30
33056.75	1990	9.30	-0.16	9.30
33057.00	1990	4.86	-3.36	5.91
33057.25	1990	3.09	-8.77	9.30
33057.50	1990	5.10	-12.52	13.52
33057.75	1990	5.84	-10.88	12.35
33058.00	1990	9.00	-11.99	14.99
33058.25	1990	12.26	-5.28	13.35
33058.50	1990	7.46	0.27	7.46
33058.75	1990	2.69	-2.07	3.39
33059.00	1990	3.24	-4.25	5.34
33059.25	1990	7.15	-1.88	7.39
33059.50	1990	9.50	-4.13	10.36
33059.75	1990	10.40	-1.77	10.55
33060.00	1990	12.64	-2.66	12.92
33060.25	1990	14.68	-0.06	14.68
33060.50	1990	12.79	0.23	12.79
33060.75	1990	8.35	-5.76	10.14
33061.00	1990	10.23	-14.01	17.35
33061.25	1990	13.11	-10.04	16.51
33061.50	1990	10.95	-7.50	13.27
33061.75	1990	7.50	-8.52	11.35
33062.00	1990	9.76	-9.45	13.59
33062.25	1990	9.23	-7.56	11.93
33062.50	1990	6.14	-9.99	11.73
33062.75	1990	11.57	-5.76	12.92
33063.00	1990	15.39	-0.12	15.39
33063.25	1990	12.94	-1.13	12.99
33063.50	1990	6.12	-8.40	10.39
33063.75	1990	8.49	-13.94	16.32
33064.00	1990	20.26	-8.81	22.09
33064.25	1990	26.30	-1.20	26.33
33064.50	1990	17.99	0.33	17.99
33064.75	1990	7.35	-5.53	9.20
33065.00	1990	14.98	-11.51	18.89
33065.25	1990	22.98	-4.29	23.38
33065.50	1990	15.12	-5.48	16.08
33065.75	1990	9.98	-5.96	11.62
33066.00	1990	10.26	-6.85	12.34
33066.25	1990	7.86	-5.44	9.56
33066.50	1990	5.30	-3.91	6.59
33066.75	1990	3.97	-3.92	5.58
33067.00	1990	5.16	-1.94	5.51
33067.25	1990	7.39	-0.08	7.39
33067.50	1990	8.86	-5.54	10.45
33067.75	1990	7.56	-10.27	12.75
33068.00	1990	7.10	-10.41	12.60
33068.25	1990	9.44	-7.56	12.09
33068.50	1990	9.14	-8.55	12.52
33068.75	1990	6.63	-6.87	9.55
33069.00	1990	6.02	-4.99	7.82
33069.25	1990	8.05	-3.23	8.67
33069.50	1990	11.38	-2.08	11.57
33069.75	1990	11.96	-4.57	12.80
33070.00	1990	13.08	-4.12	13.71
33070.25	1990	12.31	0.53	12.32
33070.50	1990	9.37	6.37	11.33
33070.75	1990	9.27	4.89	10.48
33071.00	1990	10.60	0.41	10.61
33071.25	1990	11.13	-1.85	11.28
33071.50	1990	11.59	-1.85	11.74
33071.75	1990	12.63	0.75	12.65
33072.00	1990	8.44	9.79	12.93
33072.25	1990	2.71	12.61	12.90
33072.50	1990	0.71	9.74	9.77
33072.75	1990	0.43	4.61	4.63
33073.00	1990	2.61	2.55	3.65
33073.25	1990	1.98	2.34	3.07
33073.50	1990	3.23	2.00	3.80
33073.75	1990	4.64	-1.55	4.89
33074.00	1990	6.77	-2.85	7.35
33074.25	1990	7.50	-0.15	7.50
33074.50	1990	6.92	3.34	7.68
33074.75	1990	6.71	1.60	6.90
33075.00	1990	5.28	-5.35	7.52
33075.25	1990	4.12	-10.32	11.11
33075.50	1990	9.52	-7.65	12.21
33075.75	1990	10.62	-6.40	12.40
33076.00	1990	12.63	-1.24	12.69
33076.25	1990	10.14	2.77	10.51
33076.50	1990	3.33	1.45	3.63
33076.75	1990	-0.60	-3.57	3.62
33077.00	1990	3.13	-4.88	5.80
33077.25	1990	0.25	-6.68	6.68
33077.50	1990	-0.82	-6.29	6.34
33077.75	1990	-4.22	-8.24	9.26
33078.00	1990	-2.35	-7.15	7.53
33078.25	1990	6.04	-4.98	7.83
33078.50	1990	15.82	2.36	16.00
33078.75	1990	13.59	0.29	13.59
33079.00	1990	7.67	-5.52	9.45
33079.25	1990	6.82	-7.54	10.17
33079.50	1990	4.93	-6.76	8.37
33079.75	1990	5.51	-4.63	7.20
33080.00	1990	7.80	1.25	7.90
33080.25	1990	11.21	5.93	12.68
33080.50	1990	11.94	3.06	12.33
33080.75	1990	10.20	0.00	10.20
33081.00	1990	9.94	-2.86	10.34
33081.25	1990	8.59	-3.77	9.38
33081.50	1990	2.80	-8.71	9.15
33081.75	1990	6.28	-10.88	12.56
33082.00	1990	10.62	-4.60	11.57
33082.25	1990	12.31	3.47	12.79
33082.50	1990	12.49	7.11	14.37
33082.75	1990	12.04	2.81	12.36
33083.00	1990	10.45	-4.87	11.53
33083.25	1990	5.98	-8.71	10.57
33083.50	1990	10.60	-9.79	14.43
33083.75	1990	17.50	-5.16	18.24
33084.00	1990	12.88	-8.21	15.27
33084.25	1990	8.62	-9.73	13.00
33084.50	1990	11.56	-8.53	14.37
33084.75	1990	12.52	-7.74	14.72
33085.00	1990	16.22	-8.34	18.24
33085.25	1990	14.13	-5.82	15.28
33085.50	1990	7.31	-5.74	9.29
33085.75	1990	5.51	-3.94	6.77
33086.00	1990	6.47	1.10	6.56
33086.25	1990	7.11	4.41	8.37
33086.50	1990	7.70	7.72	10.90
33086.75	1990	3.58	5.05	6.19
33087.00	1990	3.24	2.23	3.93
33087.25	1990	6.05	0.71	6.09
33087.50	1990	7.33	2.06	7.61
33087.75	1990	8.25	0.99	8.31
33088.00	1990	11.05	0.49	11.06
33088.25	1990	8.38	2.42	8.72
33088.50	1990	4.76	5.08	6.96
33088.75	1990	1.73	0.82	1.91
33089.00	1990	-1.64	-3.27	3.66
33089.25	1990	-6.95	-4.80	8.45
33089.50	1990	-13.41	-8.33	15.79
33089.75	1990	-12.12	-12.66	17.53
33090.00	1990	-7.53	-12.55	14.64
33090.25	1990	-4.36	-11.74	12.52
33090.50	1990	9.38	-7.81	12.21
33090.75	1990	7.67	-6.54	10.08
33091.00	1990	7.43	-7.94	10.87
33091.25	1990	8.00	-7.23	10.78
33091.50	1990	6.76	-6.65	9.48
33091.75	1990	7.94	-5.00	9.38
33092.00	1990	9.30	-4.60	10.38
33092.25	1990	9.27	-1.28	9.36
33092.50	1990	9.81	3.08	10.28
33092.75	1990	5.45	-1.87	5.76
33093.00	1990	6.60	-5.14	8.37
33093.25	1990	4.67	-5.59	7.28
33093.50	1990	3.47	-6.56	7.42
33093.75	1990	-1.32	-9.49	9.58
33094.00	1990	-1.01	-15.84	15.87
33094.25	1990	1.57	-17.50	17.57
33094.50	1990	10.24	-12.42	16.10
33094.75	1990	10.22	-10.26	14.48
33095.00	1990	10.17	-11.64	15.46
33095.25	1990	15.21	-9.50	17.93
33095.50	1990	16.38	-5.41	17.25
33095.75	1990	16.13	-0.77	16.15
33096.00	1990	13.30	0.35	13.30
33096.25	1990	13.64	-2.12	13.80
33096.50	1990	17.62	-5.78	18.54
33096.75	1990	20.06	-2.84	20.26
33097.00	1990	13.97	-3.45	14.39
33097.25	1990	14.45	-4.20	15.05
33097.50	1990	14.35	-6.43	15.72
33097.75	1990	12.92	-6.17	14.32
33098.00	1990	12.53	-6.94	14.32
33098.25	1990	12.01	-6.49	13.65
33098.50	1990	11.88	-5.31	13.01
33098.75	1990	12.06	-3.39	12.53
33099.00	1990	11.64	0.59	11.65
33099.25	1990	8.91	2.97	9.39
33099.50	1990	7.30	-8.82	11.45
33099.75	1990	9.10	-13.38	16.18
33100.00	1990	16.54	-9.46	19.05
33100.25	1990	14.01	-4.85	14.83
33100.50	1990	12.20	-7.41	14.27
33100.75	1990	14.83	-3.66	15.27
33101.00	1990	14.55	-1.53	14.63
33101.25	1990	12.67	-5.54	13.83
33101.50	1990	16.11	-5.05	16.88
33101.75	1990	13.95	1.83	14.07
33102.00	1990	10.40	1.49	10.51
33102.25	1990	10.03	-0.77	10.06
33102.50	1990	13.03	-3.99	13.63
33102.75	1990	11.07	-9.12	14.34
33103.00	1990	10.80	-16.81	19.98
33103.25	1990	10.48	-24.28	26.45
33103.50	1990	15.14	-12.52	19.65
33103.75	1990	17.49	-0.52	17.50
33104.00	1990	14.86	-4.47	15.52
33104.25	1990	15.57	-6.70	16.95
33104.50	1990	14.33	-6.58	15.77
33104.75	1990	15.10	-4.81	15.85
33105.00	1990	18.37	-6.13	19.37
33105.25	1990	17.91	-3.45	18.24
33105.50	1990	16.75	-2.50	16.94
33105.75	1990	16.26	4.73	16.93
33106.00	1990	16.65	5.15	17.43
33106.25	1990	15.07	3.49	15.47
33106.50	1990	11.21	3.48	11.74
33106.75	1990	12.69	0.30	12.69
33107.00	1990	11.96	-1.25	12.03
33107.25	1990	8.43	-10.19	13.23
33107.50	1990	14.59	-6.70	16.05
33107.75	1990	15.75	-4.07	16.27
33108.00	1990	13.23	-4.66	14.03
33108.25	1990	12.34	-3.76	12.90
33108.50	1990	10.88	-4.26	11.68
33108.75	1990	7.42	-2.91	7.97
33109.00	1990	5.43	-5.76	7.92
33109.25	1990	5.48	-4.80	7.28
33109.50	1990	8.58	-8.83	12.31
33109.75	1990	12.67	-6.43	14.21
33110.00	1990	13.07	-3.42	13.51
33110.25	1990	8.35	-9.33	12.52
33110.50	1990	8.01	-7.91	11.26
33110.75	1990	11.12	0.07	11.12
33111.00	1990	14.64	5.72	15.72
33111.25	1990	14.75	6.86	16.27
33111.50	1990	13.30	3.50	13.75
33111.75	1990	17.41	-4.19	17.91
33112.00	1990	17.03	11.91	20.78
33112.25	1990	14.66	4.90	15.46
33112.50	1990	19.96	1.87	20.05
33112.75	1990	17.14	2.00	17.26
33113.00	1990	11.88	-5.92	13.27
33113.25	1990	10.97	-9.07	14.23
33113.50	1990	6.34	-9.48	11.40
33113.75	1990	3.74	-8.37	9.17
33114.00	1990	4.69	0.71	4.74
33114.25	1990	3.21	15.55	15.88
33114.50	1990	8.48	14.51	16.81
33114.75	1990	14.15	5.86	15.32
33115.00	1990	13.81	6.73	15.36
33115.25	1990	13.27	12.15	17.99
33115.50	1990	11.55	9.10	14.70
33115.75	1990	11.26	6.64	13.07
33116.00	1990	12.38	6.64	14.05
33116.25	1990	13.26	5.08	14.20
33116.50	1990	16.81	2.01	16.93
33116.75	1990	17.21	4.27	17.73
33117.00	1990	14.36	8.64	16.76
33117.25	1990	12.30	7.37	14.34
33117.50	1990	14.35	8.98	16.93
33117.75	1990	9.88	9.68	13.83
33118.00	1990	6.89	7.55	10.22
33118.25	1990	5.17	5.71	7.70
33118.50	1990	1.26	5.57	5.71
33118.75	1990	-1.46	2.54	2.93
33119.00	1990	0.10	-2.67	2.67
33119.25	1990	-0.42	-3.98	4.00
33119.50	1990	-1.46	-6.98	7.13
33119.75	1990	-0.56	-9.29	9.31
33120.00	1990	0.73	-10.28	10.31
33120.25	1990	-1.11	-10.96	11.02
33120.50	1990	-1.91	-10.69	10.86
33120.75	1990	-3.05	-13.19	13.54
33121.00	1990	-3.53	-13.63	14.08
33121.25	1990	-4.34	-15.38	15.98
33121.50	1990	-2.89	-15.85	16.11
33121.75	1990	-2.72	-15.59	15.83
33122.00	1990	0.16	-16.35	16.35
33122.25	1990	5.18	-15.09	15.95
33122.50	1990	9.34	-10.58	14.11
33122.75	1990	2.70	-10.68	11.02
33123.00	1990	2.30	-11.85	12.07
33123.25	1990	7.23	-10.09	12.41
33123.50	1990	2.32	-4.59	5.14
33123.75	1990	3.88	1.19	4.06
33124.00	1990	11.36	-0.41	11.37
33124.25	1990	9.27	-4.93	10.50
33124.50	1990	9.11	-3.83	9.88
33124.75	1990	9.32	-1.34	9.42
33125.00	1990	10.68	-2.24	10.91
33125.25	1990	6.26	-1.78	6.51
33125.50	1990	-2.55	-3.24	4.12
33125.75	1990	-2.91	-2.78	4.02
33126.00	1990	-1.05	3.94	4.08
33126.25	1990	4.88	8.60	9.89
33126.50	1990	8.96	8.34	12.24
33126.75	1990	8.07	10.22	13.02
33127.00	1990	6.07	10.03	11.72
33127.25	1990	10.25	1.18	10.32
33127.50	1990	12.28	-0.38	12.29
33127.75	1990	12.40	0.16	12.40
33128.00	1990	11.24	-1.29	11.31
33128.25	1990	11.10	-0.95	11.14
33128.50	1990	11.05	-2.99	11.45
33128.75	1990	11.04	-3.63	11.62
33129.00	1990	9.61	-6.75	11.74
33129.25	1990	10.10	-7.36	12.50
33129.50	1990	8.23	-3.18	8.82
33129.75	1990	10.40	2.86	10.79
33130.00	1990	9.20	7.31	11.75
33130.25	1990	10.97	4.25	11.76
33130.50	1990	11.40	-1.63	11.52
33130.75	1990	14.28	-6.01	15.49
33131.00	1990	13.66	3.63	14.13
33131.25	1990	11.00	8.73	14.04
33131.50	1990	9.82	10.46	14.35
33131.75	1990	14.71	3.60	15.14
33132.00	1990	16.02	4.79	16.72
33132.25	1990	13.83	6.27	15.18
33132.50	1990	13.25	5.57	14.37
33132.75	1990	11.94	5.10	12.98
33133.00	1990	9.75	0.56	9.77
33133.25	1990	9.06	1.61	9.20
33133.50	1990	6.48	2.32	6.88
33133.75	1990	4.98	0.43	5.00
33134.00	1990	3.33	-0.45	3.36
33134.25	1990	-3.33	-1.44	3.63
33134.50	1990	-5.49	-5.76	7.96
33134.75	1990	-7.31	-7.88	10.75
33135.00	1990	-9.12	-11.35	14.56
33135.25	1990	-7.02	-14.27	15.90
33135.50	1990	-6.05	-14.12	15.36
33135.75	1990	-2.90	-12.93	13.25
33136.00	1990	-2.04	-12.01	12.18
33136.25	1990	-1.96	-9.93	10.12
33136.50	1990	1.25	-8.32	8.41
33136.75	1990	0.83	-5.27	5.33
33137.00	1990	1.64	-0.70	1.78
33137.25	1990	2.98	6.06	6.75
33137.50	1990	6.47	6.38	9.09
33137.75	1990	9.90	3.32	10.44
33138.00	1990	9.95	0.02	9.95
33138.25	1990	10.56	2.65	10.89
33138.50	1990	7.99	5.18	9.52
33138.75	1990	7.01	2.74	7.53
33139.00	1990	7.17	0.38	7.18
33139.25	1990	4.22	-1.54	4.49
33139.50	1990	5.42	-0.99	5.51
33139.75	1990	5.64	-2.52	6.18
33140.00	1990	4.71	-6.55	8.07
33140.25	1990	6.71	-5.37	8.59
33140.50	1990	5.74	-2.86	6.41
33140.75	1990	3.18	-8.33	8.92
33141.00	1990	8.10	-8.12	11.47
33141.25	1990	7.67	-7.54	10.76
33141.50	1990	5.97	-5.25	7.95
33141.75	1990	5.04	-2.72	5.73
33142.00	1990	6.34	-3.98	7.49
33142.25	1990	5.81	-1.41	5.98
33142.50	1990	8.08	0.04	8.08
33142.75	1990	9.61	-0.45	9.62
33143.00	1990	10.67	-2.16	10.89
33143.25	1990	10.50	-0.12	10.50
33143.50	1990	11.37	-0.69	11.39
33143.75	1990	8.85	-2.60	9.22
33144.00	1990	4.68	-6.58	8.07
33144.25	1990	0.76	-12.07	12.09
33144.50	1990	4.79	-11.02	12.02
33144.75	1990	9.18	-6.61	11.31
33145.00	1990	5.71	-5.29	7.78
33145.25	1990	0.90	-10.04	10.08
33145.50	1990	14.68	-2.62	14.91
33145.75	1990	17.06	-0.11	17.06
33146.00	1990	16.30	-4.86	17.01
33146.25	1990	12.48	-11.20	16.77
33146.50	1990	13.05	-8.60	15.63
33146.75	1990	12.40	-9.64	15.71
33147.00	1990	14.72	-4.50	15.39
33147.25	1990	14.49	-2.87	14.77
33147.50	1990	12.84	-11.04	16.93
33147.75	1990	20.12	-4.11	20.54
33148.00	1990	19.89	-3.61	20.21
33148.25	1990	11.96	-13.00	17.66
33148.50	1990	17.12	-8.32	19.03
33148.75	1990	10.82	-10.39	15.00
33149.00	1990	16.24	-12.25	20.34
33149.25	1990	14.73	-8.32	16.92
33149.50	1990	13.60	-7.35	15.46
33149.75	1990	15.82	-7.14	17.36
33150.00	1990	10.26	-11.12	15.13
33150.25	1990	12.15	-5.86	13.49
33150.50	1990	12.49	6.99	14.31
33150.75	1990	11.11	7.14	13.21
33151.00	1990	8.34	-4.05	9.27
33151.25	1990	12.09	-9.10	15.13
33151.50	1990	17.83	-4.15	18.31
33151.75	1990	13.82	-3.32	14.21
33152.00	1990	9.23	-5.50	10.74
33152.25	1990	11.27	-6.78	13.15
33152.50	1990	10.84	-7.12	12.97
33152.75	1990	9.62	-10.28	14.08
33153.00	1990	11.64	-7.54	13.87
33153.25	1990	9.94	-6.76	12.02
33153.50	1990	11.09	-7.59	13.44
33153.75	1990	13.47	-8.51	15.93
33154.00	1990	15.21	-4.74	15.93
33154.25	1990	11.16	-0.60	11.18
33154.50	1990	4.51	-7.02	8.34
33154.75	1990	9.32	-7.87	12.20
33155.00	1990	11.10	-3.61	11.67
33155.25	1990	9.88	-3.11	10.36
33155.50	1990	7.38	-4.14	8.46
33155.75	1990	8.42	-1.46	8.55
33156.00	1990	11.43	-3.02	11.82
33156.25	1990	13.40	-2.75	13.68
33156.50	1990	9.06	-1.85	9.25
33156.75	1990	7.74	-8.31	11.36
33157.00	1990	10.49	-9.39	14.08
33157.25	1990	14.00	-8.41	16.33
33157.50	1990	14.98	-8.98	17.47
33157.75	1990	15.62	-9.12	18.09
33158.00	1990	13.08	-6.78	14.73
33158.25	1990	13.88	-0.81	13.90
33158.50	1990	14.41	0.11	14.41
33158.75	1990	13.38	-9.47	16.39
33159.00	1990	21.36	-3.48	21.64
33159.25	1990	13.91	-6.23	15.24
33159.50	1990	16.30	-1.64	16.38
33159.75	1990	16.25	8.43	18.31
33160.00	1990	15.88	2.32	16.05
33160.25	1990	16.08	6.33	17.28
33160.50	1990	13.30	6.91	14.99
33160.75	1990	10.14	-3.62	10.77
33161.00	1990	19.21	-2.75	19.41
33161.25	1990	17.14	-3.40	17.47
33161.50	1990	14.87	-4.24	15.46
33161.75	1990	15.45	-1.69	15.54
33162.00	1990	12.83	-1.91	12.97
33162.25	1990	7.82	-0.82	7.86
33162.50	1990	4.96	-3.12	5.86
33162.75	1990	7.23	-4.80	8.68
33163.00	1990	10.24	-3.96	10.98
33163.25	1990	9.43	-3.30	9.99
33163.50	1990	7.68	-11.43	13.77
33163.75	1990	13.62	-11.19	17.63
33164.00	1990	16.79	-4.24	17.32
33164.25	1990	13.55	-2.74	13.82
33164.50	1990	10.84	-6.52	12.65
33164.75	1990	14.12	-7.31	15.90
33165.00	1990	14.24	-7.57	16.13
33165.25	1990	10.38	-6.94	12.49
33165.50	1990	11.20	-7.68	13.58
33165.75	1990	14.16	-0.26	14.16
33166.00	1990	11.57	-1.67	11.69
33166.25	1990	7.68	-7.28	10.58
33166.50	1990	16.00	-10.08	18.91
33166.75	1990	16.41	-2.34	16.58
33167.00	1990	13.98	-3.87	14.51
33167.25	1990	12.32	-1.37	12.40
33167.50	1990	11.33	-5.69	12.68
33167.75	1990	13.52	-4.31	14.19
33168.00	1990	15.93	-7.39	17.56
33168.25	1990	17.08	-1.89	17.18
33168.50	1990	16.52	5.46	17.40
33168.75	1990	15.48	2.60	15.70
33169.00	1990	13.31	-0.19	13.31
33169.25	1990	11.45	-1.22	11.51
33169.50	1990	7.41	-8.55	11.31
33169.75	1990	10.32	-8.34	13.27
33170.00	1990	15.17	-5.28	16.06
33170.25	1990	15.92	-4.13	16.45
33170.50	1990	12.29	-3.06	12.67
33170.75	1990	12.49	-7.58	14.61
33171.00	1990	14.02	-6.71	15.54
33171.25	1990	12.61	-7.07	14.46
33171.50	1990	8.57	-9.35	12.68
33171.75	1990	9.71	-7.26	12.12
33172.00	1990	7.91	-7.56	10.94
33172.25	1990	9.05	-6.04	10.88
33172.50	1990	10.22	-6.82	12.29
33172.75	1990	15.07	-3.68	15.51
33173.00	1990	12.06	-5.10	13.09
33173.25	1990	8.45	-8.79	12.19
33173.50	1990	9.16	-4.35	10.14
33173.75	1990	11.73	-1.18	11.79
33174.00	1990	10.62	-4.60	11.57
33174.25	1990	10.89	-3.65	11.49
33174.50	1990	7.99	1.68	8.16
33174.75	1990	2.56	-0.48	2.60
33175.00	1990	3.16	-6.96	7.64
33175.25	1990	1.07	-6.67	6.76
33175.50	1990	0.94	-7.52	7.58
33175.75	1990	3.63	-7.13	8.00
33176.00	1990	4.99	-4.92	7.01
33176.25	1990	4.53	-2.01	4.96
33176.50	1990	1.66	-2.21	2.76
33176.75	1990	0.96	-4.56	4.66
33177.00	1990	4.00	-1.72	4.35
33177.25	1990	6.92	-1.12	7.01
33177.50	1990	6.77	-4.06	7.89
33177.75	1990	6.86	-3.42	7.67
33178.00	1990	6.65	-4.75	8.17
33178.25	1990	7.70	-2.40	8.07
33178.50	1990	5.28	-3.26	6.21
33178.75	1990	6.38	-1.39	6.53
33179.00	1990	6.81	-1.22	6.92
33179.25	1990	6.46	2.46	6.91
33179.50	1990	1.79	1.20	2.16
33179.75	1990	-0.16	-0.62	0.64
33180.00	1990	-2.81	-0.35	2.83
33180.25	1990	-4.68	8.14	9.39
33180.50	1990	-5.37	8.09	9.71
33180.75	1990	-0.09	3.07	3.07
33181.00	1990	4.30	-0.77	4.37
33181.25	1990	6.07	2.44	6.54
33181.50	1990	3.70	-4.42	5.76
33181.75	1990	6.52	-9.24	11.31
33182.00	1990	9.51	-7.44	12.07
33182.25	1990	11.36	-5.75	12.73
33182.50	1990	9.28	-5.19	10.63
33182.75	1990	12.34	8.02	14.72
33183.00	1990	10.85	7.75	13.33
33183.25	1990	12.39	2.54	12.65
33183.50	1990	9.80	-0.55	9.82
33183.75	1990	12.00	-4.47	12.81
33184.00	1990	15.89	-5.19	16.72
33184.25	1990	16.82	-3.43	17.17
33184.50	1990	16.23	-0.79	16.25
33184.75	1990	15.61	-0.84	15.63
33185.00	1990	11.99	-4.51	12.81
33185.25	1990	13.73	-3.72	14.23
33185.50	1990	12.81	-2.87	13.13
33185.75	1990	11.58	-1.65	11.70
33186.00	1990	10.22	-2.97	10.64
33186.25	1990	7.34	-3.39	8.09
33186.50	1990	5.57	-0.04	5.57
33186.75	1990	6.39	3.99	7.53
33187.00	1990	8.07	-0.73	8.10
33187.25	1990	10.46	-4.84	11.53
33187.50	1990	9.66	-6.62	11.71
33187.75	1990	12.15	-8.00	14.55
33188.00	1990	13.55	-8.71	16.11
33188.25	1990	11.90	-5.98	13.32
33188.50	1990	9.95	-2.88	10.36
33188.75	1990	8.57	-4.59	9.72
33189.00	1990	10.32	-1.44	10.42
33189.25	1990	10.15	2.25	10.40
33189.50	1990	6.40	1.09	6.49
33189.75	1990	8.18	-3.17	8.77
33190.00	1990	6.87	-10.99	12.96
33190.25	1990	7.42	-16.85	18.41
33190.50	1990	6.59	-15.73	17.05
33190.75	1990	6.61	-13.77	15.27
33191.00	1990	12.45	-4.07	13.10
33191.25	1990	11.75	-4.10	12.44
33191.50	1990	6.42	-11.87	13.49
33191.75	1990	8.82	-7.49	11.57
33192.00	1990	15.37	4.59	16.04
33192.25	1990	15.52	3.14	15.83
33192.50	1990	15.68	2.09	15.82
33192.75	1990	15.25	3.19	15.58
33193.00	1990	11.98	-4.44	12.78
33193.25	1990	20.31	-4.82	20.87
33193.50	1990	22.54	1.10	22.57
33193.75	1990	15.69	-2.71	15.92
33194.00	1990	16.24	-6.43	17.47
33194.25	1990	15.58	-1.37	15.64
33194.50	1990	16.47	-0.32	16.47
33194.75	1990	16.96	-1.38	17.02
33195.00	1990	12.60	-0.51	12.61
33195.25	1990	5.23	-5.92	7.90
33195.50	1990	6.67	-10.73	12.63
33195.75	1990	16.40	-5.96	17.45
33196.00	1990	15.47	-3.37	15.83
33196.25	1990	13.40	-7.27	15.25
33196.50	1990	15.42	-5.57	16.40
33196.75	1990	15.44	-3.07	15.74
